,noise_case,paramid,parameter,parameter_value,split,n_train,interp_type,ncomp,gp_noise,gp_length,gp_const,dl_alpha,rmse,maxerr,global_mean_minerr,global_mean_maxerr,global_mean_rmse,global_max_rmse,global_var_rmse
511,theo,,,,5,71,GP,35,0.001,7.0,10.0,,,,1.0362081563168128e-16,0.034033984746648586,0.020519993293700342,0.050036298550262495,0.0001656937941878119
512,theo,,,,5,71,GP,35,0.1,7.0,10.0,,,,5.181040781584064e-17,0.03480639033646294,0.021014748078186693,0.047411153493448446,0.00016502977984175733
513,theo,,,,5,71,GP,35,1e-05,10.0,10.0,,,,5.551115123125783e-17,0.03403367607270637,0.020519784764216953,0.05003559663193916,0.00016569099643043978
514,theo,,,,5,71,GP,35,0.001,10.0,10.0,,,,6.29126380620922e-17,0.034033657803882775,0.020519782315128875,0.05003564860296216,0.00016569102029198517
515,theo,,,,5,71,GP,35,0.1,10.0,10.0,,,,4.440892098500627e-17,0.03480653461162833,0.02101473971160065,0.04741111883489611,0.00016502971488734162
516,theo,,,,5,71,GP,36,1e-05,1.0,10.0,,,,5.551115123125784e-17,0.034029109961973183,0.020517702932717253,0.049955643138171635,0.00016542256390956632
517,theo,,,,5,71,GP,36,0.001,1.0,10.0,,,,4.440892098500627e-17,0.03359492931786788,0.02021256471201033,0.04891443218402354,0.00016432602592848788
518,theo,,,,5,71,GP,36,0.1,1.0,10.0,,,,4.070817756958907e-17,0.03487570272504912,0.02105727611858164,0.047147577501690734,0.000164773286494898
519,theo,,,,5,71,GP,36,1e-05,4.0,10.0,,,,9.251858538542972e-17,0.033594984290354665,0.020212568989012435,0.048914367687179564,0.000164326037804842
520,theo,,,,5,71,GP,36,0.001,4.0,10.0,,,,3.33066907387547e-17,0.03359491108945889,0.020212566759721932,0.048914409372720374,0.00016432603066867738
521,theo,,,,5,71,GP,36,0.1,4.0,10.0,,,,7.401486830834377e-17,0.034410911416876674,0.020721562209008802,0.045905480162633266,0.00016608441798056294
522,theo,,,,5,71,GP,36,1e-05,7.0,10.0,,,,4.810966440042346e-17,0.03359495411464353,0.02021256587196114,0.04891442517674579,0.00016432602120880943
523,theo,,,,5,71,GP,36,0.001,7.0,10.0,,,,4.070817756958908e-17,0.03359492573235794,0.020212564250468766,0.04891436816019126,0.00016432603330954798
524,theo,,,,5,71,GP,36,0.1,7.0,10.0,,,,5.551115123125783e-17,0.03441091811029389,0.020721563651361394,0.04590547749573162,0.0001660844119281051
525,theo,,,,5,71,GP,36,1e-05,10.0,10.0,,,,5.551115123125784e-17,0.03402930115311502,0.020517778934675247,0.04995585865929344,0.000165423464354904
526,theo,,,,5,71,GP,36,0.001,10.0,10.0,,,,5.921189464667501e-17,0.033594932369316245,0.020212561773732585,0.04891442353780624,0.00016432604415401403
527,theo,,,,5,71,GP,36,0.1,10.0,10.0,,,,7.031412489292658e-17,0.03487573874916242,0.021057277851193424,0.0471475847415975,0.00016477329685312756
528,theo,,,,5,71,GP,37,1e-05,1.0,10.0,,,,1.4062824978585316e-16,0.03403000577925499,0.020515661290981743,0.04987810581847552,0.00016516566307653129
529,theo,,,,5,71,GP,37,0.001,1.0,10.0,,,,9.62193288008469e-17,0.03359768860144122,0.020212178616261803,0.048828575889180305,0.00016420288897185502
530,theo,,,,5,71,GP,37,0.1,1.0,10.0,,,,5.921189464667501e-17,0.0344863504123636,0.020766551072594525,0.04572371259942158,0.00016617416558376512
531,theo,,,,5,71,GP,37,1e-05,4.0,10.0,,,,1.554312234475219e-16,0.033597742766111154,0.020212190365466884,0.04882858307471649,0.0001642027686766361
532,theo,,,,5,71,GP,37,0.001,4.0,10.0,,,,1.6653345369377348e-16,0.03359773779982387,0.020212187158525276,0.04882859830573668,0.00016420280722561766
533,theo,,,,5,71,GP,37,0.1,4.0,10.0,,,,6.29126380620922e-17,0.034486363117846794,0.020766556707682335,0.04572373232244298,0.00016617412558009116
534,theo,,,,5,71,GP,37,1e-05,7.0,10.0,,,,7.031412489292658e-17,0.03359773176170759,0.02021218850253934,0.048828610653699214,0.00016420279783410522
535,theo,,,,5,71,GP,37,0.001,7.0,10.0,,,,1.258252761241844e-16,0.033597722439401664,0.02021218857158082,0.04882861082256459,0.00016420279959454017
536,theo,,,,5,71,GP,37,0.1,7.0,10.0,,,,2.960594732333751e-17,0.034956046558247425,0.02110065463952201,0.04689974952266943,0.0001645470759423945
537,theo,,,,5,71,GP,37,1e-05,10.0,10.0,,,,5.921189464667501e-17,0.03403023571585759,0.020515810576751604,0.04987839947524166,0.00016516721808367693
538,theo,,,,5,71,GP,37,0.001,10.0,10.0,,,,5.551115123125784e-17,0.034030153167707945,0.020515795025044883,0.049878537234671526,0.00016516731979512243
539,theo,,,,5,71,GP,37,0.1,10.0,10.0,,,,5.921189464667501e-17,0.03495605525407004,0.02110065536330963,0.04689975197849035,0.0001645470772403551
540,theo,,,,6,71,GP,23,1e-05,1.0,10.0,,,,2.2204460492503135e-17,0.033486393776605256,0.01979761360604159,0.042053008061172854,0.00012334350844479163
541,theo,,,,6,71,GP,23,0.001,1.0,10.0,,,,3.3306690738754695e-17,0.03348638158623281,0.01979761359626286,0.04205301259318523,0.00012334353229448254
542,theo,,,,6,71,GP,23,0.1,1.0,10.0,,,,2.5905203907920323e-17,0.03356646378763471,0.019887436048291688,0.042950705111991686,0.00012818823188763683
543,theo,,,,6,71,GP,23,1e-05,4.0,10.0,,,,2.960594732333751e-17,0.033486400952694596,0.019797613455611787,0.04205300784958654,0.00012334351135376696
544,theo,,,,6,71,GP,23,0.001,4.0,10.0,,,,2.2204460492503132e-17,0.03348640106425686,0.019797613547153682,0.04205300756711266,0.00012334351320357676
545,theo,,,,6,71,GP,23,0.1,4.0,10.0,,,,2.2204460492503135e-17,0.033523850265509546,0.019816841630387504,0.04227185587419567,0.00012504196418929898
546,theo,,,,6,71,GP,23,1e-05,7.0,10.0,,,,2.5905203907920323e-17,0.033486393118134686,0.01979761248392832,0.042052997998423235,0.00012334343472056753
547,theo,,,,6,71,GP,23,0.001,7.0,10.0,,,,4.4408920985006264e-17,0.03348639117521244,0.019797613408428772,0.042053007843966754,0.00012334350926173368
548,theo,,,,6,71,GP,23,0.1,7.0,10.0,,,,3.700743415417188e-17,0.0335664856713325,0.019887422071121492,0.04295059558175942,0.00012818751562326063
549,theo,,,,6,71,GP,23,1e-05,10.0,10.0,,,,3.700743415417188e-17,0.03348640205104418,0.01979761339207031,0.042053007710218665,0.00012334351320536307
550,theo,,,,6,71,GP,23,0.001,10.0,10.0,,,,3.3306690738754695e-17,0.033486391130074525,0.019797613868364324,0.042053010419577534,0.00012334355478959189
551,theo,,,,6,71,GP,23,0.1,10.0,10.0,,,,5.181040781584064e-17,0.033523867068719314,0.019816841661432716,0.04227185590153855,0.00012504196304155972
552,theo,,,,6,71,GP,24,1e-05,1.0,10.0,,,,2.960594732333751e-17,0.03350982584197803,0.019794046013387846,0.04190317302313597,0.0001230541727212149
553,theo,,,,6,71,GP,24,0.001,1.0,10.0,,,,5.551115123125783e-17,0.03350992526687481,0.01979404545656068,0.04190316754932457,0.00012305409468218615
554,theo,,,,6,71,GP,24,0.1,1.0,10.0,,,,5.551115123125783e-17,0.03363050292749019,0.019909054169113517,0.04310216613283025,0.0001299981921193532
555,theo,,,,6,71,GP,24,1e-05,4.0,10.0,,,,2.2204460492503135e-17,0.03350989615915885,0.01979404652733145,0.04190317692553992,0.00012305419784963456
556,theo,,,,6,71,GP,24,0.001,4.0,10.0,,,,1.4802973661668757e-17,0.033509875699077055,0.019794046188027832,0.04190317329111357,0.00012305417557535608
557,theo,,,,6,71,GP,24,0.1,4.0,10.0,,,,2.5905203907920323e-17,0.033584944278720025,0.01983654911653827,0.042388445928155084,0.0001268012892545632
558,theo,,,,6,71,GP,24,1e-05,7.0,10.0,,,,4.4408920985006264e-17,0.03350987175655822,0.01979404636130183,0.04190317437088806,0.00012305419526843016
559,theo,,,,6,71,GP,24,0.001,7.0,10.0,,,,8.511709855459534e-17,0.0335543760024447,0.01986560723960135,0.04261620444745945,0.00012648394412412828
560,theo,,,,6,71,GP,24,0.1,7.0,10.0,,,,6.29126380620922e-17,0.03358494715357503,0.019836549715031713,0.04238845086532697,0.00012680134170476136
561,theo,,,,6,71,GP,24,1e-05,10.0,10.0,,,,2.960594732333751e-17,0.033509888729346585,0.019794046163469307,0.04190317309469124,0.00012305417050403785
562,theo,,,,6,71,GP,24,0.001,10.0,10.0,,,,4.4408920985006264e-17,0.03350988445269632,0.01979404292122092,0.041903153822659384,0.0001230538623143179
563,theo,,,,6,71,GP,24,0.1,10.0,10.0,,,,8.881784197001253e-17,0.03358494015103272,0.019836549001342876,0.04238844382170036,0.00012680130172651295
564,theo,,,,6,71,GP,25,1e-05,1.0,10.0,,,,3.3306690738754695e-17,0.033518204852841994,0.019790967772743855,0.041763790397716744,0.00012278652091494757
565,theo,,,,6,71,GP,25,0.001,1.0,10.0,,,,3.700743415417188e-17,0.033518213862067096,0.01979096792177577,0.04176379181051037,0.00012278653385110503
566,theo,,,,6,71,GP,25,0.1,1.0,10.0,,,,1.8503717077085944e-17,0.03363383424271559,0.01985707887679524,0.04251846139069151,0.00012859734915320054
567,theo,,,,6,71,GP,25,1e-05,4.0,10.0,,,,4.4408920985006264e-17,0.03351824519047875,0.019790968422640352,0.04176379832911761,0.0001227865768850905
568,theo,,,,6,71,GP,25,0.001,4.0,10.0,,,,8.511709855459534e-17,0.03351820867810302,0.019790967985139803,0.04176379329167589,0.00012278654137244682
569,theo,,,,6,71,GP,25,0.1,4.0,10.0,,,,1.4802973661668754e-17,0.03363385381341486,0.01985707966418034,0.04251846290946664,0.000128597443085811
570,theo,,,,6,71,GP,25,1e-05,7.0,10.0,,,,5.921189464667501e-17,0.03351825213061522,0.019790967970301606,0.04176379485393619,0.00012278655019777937
571,theo,,,,6,71,GP,25,0.001,7.0,10.0,,,,5.551115123125783e-17,0.033518191975715345,0.019790967015698588,0.04176379097291286,0.00012278640652429423
572,theo,,,,6,71,GP,25,0.1,7.0,10.0,,,,4.810966440042345e-17,0.03363384265574997,0.01985707562623638,0.04251843599196189,0.00012859708869253375
573,theo,,,,6,71,GP,25,1e-05,10.0,10.0,,,,4.810966440042345e-17,0.03351821125059055,0.019790968108673083,0.04176379446532375,0.00012278654848702237
574,theo,,,,6,71,GP,25,0.001,10.0,10.0,,,,7.771561172376095e-17,0.033518223012922045,0.01979096817839455,0.041763795163510496,0.00012278655607620667
575,theo,,,,6,71,GP,25,0.1,10.0,10.0,,,,8.141635513917814e-17,0.03363380165621153,0.01985708071308313,0.04251847190801861,0.00012859754337071606
576,theo,,,,6,71,GP,26,1e-05,1.0,10.0,,,,8.141635513917814e-17,0.03355222635440498,0.019856616459187328,0.04234695253574831,0.000125837031933892
577,theo,,,,6,71,GP,26,0.001,1.0,10.0,,,,4.810966440042345e-17,0.03355223704750688,0.01985661643074618,0.042346952456614455,0.00012583703476754364
578,theo,,,,6,71,GP,26,0.1,1.0,10.0,,,,3.700743415417188e-17,0.033664771068689175,0.019878418537052345,0.04265874518390303,0.00013042007451333077
579,theo,,,,6,71,GP,26,1e-05,4.0,10.0,,,,9.251858538542972e-17,0.03350607231100982,0.019788323739559476,0.041633719490273356,0.00012253740642182378
580,theo,,,,6,71,GP,26,0.001,4.0,10.0,,,,3.3306690738754695e-17,0.03350606599562514,0.01978832083907305,0.04163369598740194,0.00012253716463184481
581,theo,,,,6,71,GP,26,0.1,4.0,10.0,,,,4.4408920985006264e-17,0.03366480194181121,0.01987841854815753,0.04265874579569677,0.0001304200804159666
582,theo,,,,6,71,GP,26,1e-05,7.0,10.0,,,,5.551115123125783e-17,0.033506086563391387,0.019788323059489157,0.04163371403372071,0.00012253733087910911
583,theo,,,,6,71,GP,26,0.001,7.0,10.0,,,,2.960594732333751e-17,0.03350607987372277,0.019788323418295353,0.041633715155947194,0.00012253736696756263
584,theo,,,,6,71,GP,26,0.1,7.0,10.0,,,,5.551115123125784e-17,0.0337151937305746,0.019956371576519763,0.04345147768216879,0.00013373424301442704
585,theo,,,,6,71,GP,26,1e-05,10.0,10.0,,,,5.181040781584064e-17,0.03350607915915363,0.0197883244545511,0.04163372668484138,0.00012253744776140034
586,theo,,,,6,71,GP,26,0.001,10.0,10.0,,,,4.4408920985006264e-17,0.03350607666596192,0.019788324077747634,0.04163372529141257,0.000122537438189942
587,theo,,,,6,71,GP,26,0.1,10.0,10.0,,,,2.960594732333751e-17,0.03366484206995016,0.01987842249619387,0.04265877239740779,0.00013042041656689704
588,theo,,,,6,71,GP,27,1e-05,1.0,10.0,,,,4.4408920985006264e-17,0.03355874019006532,0.019852940236423113,0.042226730160716194,0.0001255491226857749
589,theo,,,,6,71,GP,27,0.001,1.0,10.0,,,,4.810966440042346e-17,0.03351841510007469,0.01978604863748446,0.04151204919792227,0.0001223040855954584
590,theo,,,,6,71,GP,27,0.1,1.0,10.0,,,,1.8503717077085944e-17,0.03371006040388816,0.019900535441506457,0.042806944486005256,0.0001322628345063139
591,theo,,,,6,71,GP,27,1e-05,4.0,10.0,,,,1.4802973661668754e-17,0.03351842418037909,0.01978604701100931,0.04151203677368957,0.00012230394818820616
592,theo,,,,6,71,GP,27,0.001,4.0,10.0,,,,2.960594732333751e-17,0.03351840599107265,0.019786050204234264,0.041512057620467314,0.0001223042278725535
593,theo,,,,6,71,GP,27,0.1,4.0,10.0,,,,5.181040781584064e-17,0.03371002546305667,0.019900536143259782,0.04280694623498953,0.00013226292887420852
594,theo,,,,6,71,GP,27,1e-05,7.0,10.0,,,,3.700743415417188e-17,0.03355394815519237,0.01986777021462548,0.04271241704972762,0.0001266016548730335
595,theo,,,,6,71,GP,27,0.001,7.0,10.0,,,,6.661338147750939e-17,0.03351839167876662,0.019786048728992554,0.0415120502489878,0.00012230410139149993
596,theo,,,,6,71,GP,27,0.1,7.0,10.0,,,,3.3306690738754695e-17,0.03371007948966075,0.019900535239313545,0.042806941114881945,0.0001322628632437769
597,theo,,,,6,71,GP,27,1e-05,10.0,10.0,,,,3.3306690738754695e-17,0.033518416423674494,0.019786049066444964,0.04151205177573514,0.00012230412795584503
598,theo,,,,6,71,GP,27,0.001,10.0,10.0,,,,4.070817756958907e-17,0.03351842492959543,0.01978604894240897,0.0415120517412589,0.0001223041128338787
599,theo,,,,6,71,GP,27,0.1,10.0,10.0,,,,3.3306690738754695e-17,0.033710042209679845,0.01990053536333037,0.042806941660609846,0.0001322628393490917
600,theo,,,,6,71,GP,28,1e-05,1.0,10.0,,,,2.960594732333751e-17,0.033553652686930405,0.019849673397703566,0.04211394934274849,0.00012527563216267436
601,theo,,,,6,71,GP,28,0.001,1.0,10.0,,,,2.5905203907920323e-17,0.03355360503978896,0.019849673237636124,0.042113949040823516,0.00012527563441658908
602,theo,,,,6,71,GP,28,0.1,1.0,10.0,,,,5.551115123125783e-17,0.0337983267233579,0.020008731357094443,0.04383814242127299,0.00013754464208778902
603,theo,,,,6,71,GP,28,1e-05,4.0,10.0,,,,3.33066907387547e-17,0.033515678277223925,0.01978412154760611,0.041397735669621134,0.00012208440522957034
604,theo,,,,6,71,GP,28,0.001,4.0,10.0,,,,1.8503717077085944e-17,0.0335157206176597,0.019784121541837486,0.041397734957809525,0.0001220844015924549
605,theo,,,,6,71,GP,28,0.1,4.0,10.0,,,,5.921189464667501e-17,0.033743963468849184,0.01992349721438769,0.042960934286917614,0.0001341182872368093
606,theo,,,,6,71,GP,28,1e-05,7.0,10.0,,,,4.810966440042345e-17,0.033515705049671475,0.019784122799365866,0.04139772804473932,0.0001220845216254781
607,theo,,,,6,71,GP,28,0.001,7.0,10.0,,,,3.700743415417189e-17,0.0335156753569847,0.019784121373728408,0.04139773460328399,0.00012208438991365432
608,theo,,,,6,71,GP,28,0.1,7.0,10.0,,,,6.661338147750939e-17,0.033743936239336435,0.019923495905429887,0.04296092702377699,0.00013411818240301464
609,theo,,,,6,71,GP,28,1e-05,10.0,10.0,,,,6.29126380620922e-17,0.033515671400804845,0.019784121410728894,0.04139773501856831,0.0001220843967173445
610,theo,,,,6,71,GP,28,0.001,10.0,10.0,,,,3.3306690738754695e-17,0.03351568427441329,0.019784121475690322,0.04139773567890136,0.00012208440335251432
611,theo,,,,6,71,GP,28,0.1,10.0,10.0,,,,3.3306690738754695e-17,0.03374394567218095,0.019923497122832957,0.04296093702920409,0.00013411826678878274
612,theo,,,,6,71,GP,29,1e-05,1.0,10.0,,,,5.551115123125783e-17,0.033564042832490794,0.01984678189494148,0.04200867640298677,0.00012502330881107468
613,theo,,,,6,71,GP,29,0.001,1.0,10.0,,,,2.960594732333751e-17,0.03352460392001845,0.01978242472448263,0.04129002991538482,0.00012187884532739398
614,theo,,,,6,71,GP,29,0.1,1.0,10.0,,,,4.070817756958907e-17,0.03378845576752117,0.019947258861747516,0.04311920540315655,0.0001359830995218201
615,theo,,,,6,71,GP,29,1e-05,4.0,10.0,,,,3.700743415417188e-17,0.03352464388605084,0.01978242482375298,0.04129003002620053,0.00012187884462554469
616,theo,,,,6,71,GP,29,0.001,4.0,10.0,,,,3.700743415417188e-17,0.03352465532058711,0.01978242484966266,0.04129002962757147,0.00012187884782318807
617,theo,,,,6,71,GP,29,0.1,4.0,10.0,,,,3.700743415417188e-17,0.03378845999440453,0.01994726193659613,0.04311922802885925,0.0001359833162998349
618,theo,,,,6,71,GP,29,1e-05,7.0,10.0,,,,2.5905203907920323e-17,0.03356399832482711,0.01984674993032814,0.04200840338224252,0.00012502159004276826
619,theo,,,,6,71,GP,29,0.001,7.0,10.0,,,,3.3306690738754695e-17,0.03352466206334044,0.019782421979203765,0.04129001318710383,0.00012187863164590267
620,theo,,,,6,71,GP,29,0.1,7.0,10.0,,,,4.4408920985006264e-17,0.033788401496160914,0.01994726151555729,0.04311922722596215,0.00013598328881382033
621,theo,,,,6,71,GP,29,1e-05,10.0,10.0,,,,4.810966440042345e-17,0.03352464934108635,0.019782424595388023,0.04129002799675562,0.00012187882767167774
622,theo,,,,6,71,GP,29,0.001,10.0,10.0,,,,4.4408920985006264e-17,0.03352463319778242,0.019782424087385144,0.04129002098240844,0.00012187879777471197
623,theo,,,,6,71,GP,29,0.1,10.0,10.0,,,,2.960594732333751e-17,0.03378858669889604,0.019947328903542928,0.04312005204975186,0.00013598567846184615
624,theo,,,,6,71,GP,30,1e-05,1.0,10.0,,,,3.700743415417188e-17,0.03363427242291598,0.01987843608458986,0.042493234058601836,0.00012830411619002777
625,theo,,,,6,71,GP,30,0.001,1.0,10.0,,,,4.4408920985006264e-17,0.033524919985386224,0.019780987553952276,0.04118838046523709,0.00012168295613852704
626,theo,,,,6,71,GP,30,0.1,1.0,10.0,,,,4.4408920985006264e-17,0.03389388657305968,0.020066037472401665,0.04424232908727477,0.0001413607305190439
627,theo,,,,6,71,GP,30,1e-05,4.0,10.0,,,,5.551115123125784e-17,0.033524908945767,0.019780980795461013,0.04118834344022483,0.0001216825150427287
628,theo,,,,6,71,GP,30,0.001,4.0,10.0,,,,7.771561172376095e-17,0.03352489745792295,0.01978098866423564,0.041188393857519254,0.00012168305935619905
629,theo,,,,6,71,GP,30,0.1,4.0,10.0,,,,4.4408920985006264e-17,0.033837793136842854,0.01997197054438584,0.0432807329959322,0.00013784967542873188
630,theo,,,,6,71,GP,30,1e-05,7.0,10.0,,,,4.810966440042345e-17,0.03352491576133679,0.019780988002999923,0.04118838526735089,0.00012168301597213145
631,theo,,,,6,71,GP,30,0.001,7.0,10.0,,,,2.5905203907920323e-17,0.03352492562146243,0.019780987358737727,0.04118837914323692,0.00012168294932943294
632,theo,,,,6,71,GP,30,0.1,7.0,10.0,,,,2.2204460492503132e-17,0.03383781273209157,0.01997196929428333,0.04328072860752421,0.00013784958092939273
633,theo,,,,6,71,GP,30,1e-05,10.0,10.0,,,,6.29126380620922e-17,0.03352492139293336,0.019780987721210303,0.04118837932923013,0.00012168294583889213
634,theo,,,,6,71,GP,30,0.001,10.0,10.0,,,,5.551115123125783e-17,0.03352492595659611,0.01978098737752642,0.0411883801296394,0.00012168295876752742
635,theo,,,,6,71,GP,30,0.1,10.0,10.0,,,,2.2204460492503135e-17,0.03383789078843339,0.01997201036490899,0.04328122063573967,0.00013785108361202494
636,theo,,,,6,71,GP,31,1e-05,1.0,10.0,,,,4.4408920985006264e-17,0.03356440935855016,0.019841857587446488,0.04181518457333912,0.00012454922274699045
637,theo,,,,6,71,GP,31,0.001,1.0,10.0,,,,7.771561172376095e-17,0.03359110321003924,0.019895799491666623,0.04315085458811498,0.00012873076679427537
638,theo,,,,6,71,GP,31,0.1,1.0,10.0,,,,2.960594732333751e-17,0.0339823441004338,0.02009671489077342,0.044447204970686965,0.00014325345555534343
639,theo,,,,6,71,GP,31,1e-05,4.0,10.0,,,,2.2204460492503135e-17,0.03352684684581684,0.019779806357423237,0.04109220775777429,0.00012149671461250969
640,theo,,,,6,71,GP,31,0.001,4.0,10.0,,,,2.590520390792032e-17,0.03352681488147487,0.019779805630214052,0.04109220303595788,0.00012149666284754107
641,theo,,,,6,71,GP,31,0.1,4.0,10.0,,,,3.3306690738754695e-17,0.033919391044777474,0.019997721304498846,0.04344453175767302,0.00013971397825856334
642,theo,,,,6,71,GP,31,1e-05,7.0,10.0,,,,4.4408920985006264e-17,0.03352679768776826,0.019779806092763873,0.04109220339232913,0.00012149666697761198
643,theo,,,,6,71,GP,31,0.001,7.0,10.0,,,,5.181040781584064e-17,0.03352684783350665,0.019779806353921014,0.04109220914798153,0.00012149672353497979
644,theo,,,,6,71,GP,31,0.1,7.0,10.0,,,,4.070817756958907e-17,0.03398243533913033,0.020096716319296264,0.044447207405999056,0.0001432534371009318
645,theo,,,,6,71,GP,31,1e-05,10.0,10.0,,,,1.8503717077085944e-17,0.03352682380389264,0.01977980705230038,0.04109220945797695,0.0001214967477421368
646,theo,,,,6,71,GP,31,0.001,10.0,10.0,,,,3.3306690738754695e-17,0.03352684686204926,0.019779806009695994,0.04109220384208612,0.00012149667495924998
647,theo,,,,6,71,GP,31,0.1,10.0,10.0,,,,2.5905203907920323e-17,0.03391942648900044,0.019997719770567805,0.0434445231050016,0.00013971386572277103
648,theo,,,,6,71,GP,32,1e-05,1.0,10.0,,,,4.070817756958907e-17,0.03353019522868357,0.019778809374405498,0.04100104948411303,0.00012131985188102555
649,theo,,,,6,71,GP,32,0.001,1.0,10.0,,,,4.4408920985006264e-17,0.03356639203725834,0.019839799905310273,0.04172644938699653,0.0001243300792934959
650,theo,,,,6,71,GP,32,0.1,1.0,10.0,,,,4.4408920985006264e-17,0.034074596447384954,0.020128725506360908,0.04465247497865463,0.00014513127784905835
651,theo,,,,6,71,GP,32,1e-05,4.0,10.0,,,,2.960594732333751e-17,0.033530146294479674,0.019778809146885512,0.04100104831366276,0.00012131986437137284
652,theo,,,,6,71,GP,32,0.001,4.0,10.0,,,,2.960594732333751e-17,0.03353019008830195,0.019778809656408224,0.04100105117885762,0.00012131986592542851
653,theo,,,,6,71,GP,32,0.1,4.0,10.0,,,,3.700743415417188e-17,0.03400003127245654,0.020024524739176985,0.04360991886206188,0.00014157382523361826
654,theo,,,,6,71,GP,32,1e-05,7.0,10.0,,,,5.551115123125783e-17,0.03353014011876889,0.01977880952292542,0.041001049508643916,0.00012131985171312842
655,theo,,,,6,71,GP,32,0.001,7.0,10.0,,,,5.181040781584064e-17,0.03353017885215237,0.01977880933818792,0.041001049621695214,0.00012131984853096329
656,theo,,,,6,71,GP,32,0.1,7.0,10.0,,,,5.181040781584064e-17,0.03407456015449903,0.020128720392186515,0.044652444994934905,0.00014513099777285274
657,theo,,,,6,71,GP,32,1e-05,10.0,10.0,,,,3.700743415417188e-17,0.033530172034040344,0.019778809519790955,0.041001050222119056,0.00012131984787453543
658,theo,,,,6,71,GP,32,0.001,10.0,10.0,,,,4.070817756958907e-17,0.033566354776791055,0.019839673868819206,0.041725227669880044,0.0001243238368357202
659,theo,,,,6,71,GP,32,0.1,10.0,10.0,,,,8.141635513917814e-17,0.03400007369798977,0.020024523951433244,0.04360991362673814,0.00014157377484312093
660,theo,,,,6,71,GP,33,1e-05,1.0,10.0,,,,1.4802973661668757e-17,0.03357193212280772,0.019837889831827066,0.04164195163887134,0.00012412058568436944
661,theo,,,,6,71,GP,33,0.001,1.0,10.0,,,,3.700743415417188e-17,0.033620321368623536,0.01986023739805322,0.04210321546335268,0.00012669430841536343
662,theo,,,,6,71,GP,33,0.1,1.0,10.0,,,,3.3306690738754695e-17,0.034168688876957544,0.02016209150245285,0.044857389362337165,0.00014699209210912784
663,theo,,,,6,71,GP,33,1e-05,4.0,10.0,,,,2.5905203907920323e-17,0.03353644954000171,0.019777950392076978,0.04091445991645991,0.0001211526068343256
664,theo,,,,6,71,GP,33,0.001,4.0,10.0,,,,1.1102230246251569e-17,0.03353644633868512,0.019777950822687077,0.04091445974520441,0.00012115264678619284
665,theo,,,,6,71,GP,33,0.1,4.0,10.0,,,,4.070817756958907e-17,0.0340883050729233,0.02005244602877394,0.04377637932634914,0.00014342703778306588
666,theo,,,,6,71,GP,33,1e-05,7.0,10.0,,,,3.3306690738754695e-17,0.03353643908150153,0.019777952352421538,0.0409144717627553,0.00012115274409894408
667,theo,,,,6,71,GP,33,0.001,7.0,10.0,,,,7.031412489292658e-17,0.03353646567719646,0.019777951292508332,0.04091446565404656,0.00012115268374431003
668,theo,,,,6,71,GP,33,0.1,7.0,10.0,,,,4.4408920985006264e-17,0.03416870365989467,0.020162081623639885,0.044857318398646685,0.00014699169478283244
669,theo,,,,6,71,GP,33,1e-05,10.0,10.0,,,,2.2204460492503135e-17,0.033536448284734455,0.019777951385104617,0.040914466376557254,0.00012115268982282048
670,theo,,,,6,71,GP,33,0.001,10.0,10.0,,,,4.4408920985006264e-17,0.03357191475249295,0.019837889358763353,0.04164193473730708,0.00012412023896888255
671,theo,,,,6,71,GP,33,0.1,10.0,10.0,,,,6.661338147750939e-17,0.03408831900418567,0.02005243844679816,0.04377632208321471,0.00014342664263531176
672,theo,,,,6,71,GP,34,1e-05,1.0,10.0,,,,8.511709855459534e-17,0.033541937118492175,0.019777249755163425,0.040832097884318574,0.00012099246730059257
673,theo,,,,6,71,GP,34,0.001,1.0,10.0,,,,2.960594732333751e-17,0.033576935606092054,0.01983622039607551,0.04156210772673565,0.00012392147571459435
674,theo,,,,6,71,GP,34,0.1,1.0,10.0,,,,8.511709855459534e-17,0.034262645943802315,0.020196861066952287,0.04506126258417199,0.00014883077140278843
675,theo,,,,6,71,GP,34,1e-05,4.0,10.0,,,,6.29126380620922e-17,0.033541932550275745,0.019777249349754732,0.04083209515829916,0.00012099244817227114
676,theo,,,,6,71,GP,34,0.001,4.0,10.0,,,,4.810966440042345e-17,0.03354193921099254,0.019777249372113483,0.040832096369821345,0.00012099244624793767
677,theo,,,,6,71,GP,34,0.1,4.0,10.0,,,,3.700743415417188e-17,0.03417681991148409,0.0200815771674469,0.04394332948062288,0.00014526784791354626
678,theo,,,,6,71,GP,34,1e-05,7.0,10.0,,,,6.661338147750939e-17,0.03357697218405662,0.019836271242408967,0.041562643330393535,0.00012392412390255315
679,theo,,,,6,71,GP,34,0.001,7.0,10.0,,,,6.29126380620922e-17,0.03357694618715226,0.019836217068176922,0.04156209268835711,0.00012392157812879818
680,theo,,,,6,71,GP,34,0.1,7.0,10.0,,,,7.031412489292658e-17,0.0342626657478298,0.020196877946974525,0.045061358116206804,0.00014883162856658
681,theo,,,,6,71,GP,34,1e-05,10.0,10.0,,,,5.181040781584064e-17,0.03361863691766234,0.019878726309940427,0.042499197709475356,0.00012768565393579245
682,theo,,,,6,71,GP,34,0.001,10.0,10.0,,,,2.960594732333751e-17,0.03354193757261996,0.019777249390083282,0.040832095703302713,0.00012099245217406647
